#sec,nsec,vx [m/s],vy [m/s],vz [m/s],wx [rad/s],wy [rad/s],wz [rad/s]
1648045181,227165280,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,230196819,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,232743131,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,238228888,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,238966000,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,240170009,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,242696283,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,245180230,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,247701654,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,250178781,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,252704387,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,258299886,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,258994035,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,260264699,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,262690472,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,265245656,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,267629983,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,270205335,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,272709206,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,278324148,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,279023575,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,280235949,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,282729211,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,285255060,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,287723519,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,290238842,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,292678274,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,298170557,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,298870559,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,300202521,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,302674324,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,305231627,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,307686142,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,310235283,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,312745554,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,318068404,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,318762721,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,320151009,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,322700454,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,325199249,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,327203606,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,330236324,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,332680609,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,338271409,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,338981183,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,340215106,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,342711159,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,345282389,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,347658708,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,350258725,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,352666873,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,358186622,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,358906847,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,360163325,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,362627183,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,365272440,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,367661350,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,370176172,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,372688589,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,378232680,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,378931634,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,380161742,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,382705682,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,385181847,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,387747957,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,390240335,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,392727375,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,398155510,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,398867504,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,400260774,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,402712041,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,405144765,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,407684631,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,410234024,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,412701059,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,418305983,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,419008316,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,420221174,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,422674707,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,425209750,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,427194381,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,430226474,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,432672803,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,438282675,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,438984477,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,440184709,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,442700062,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,445252893,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,447671535,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,450250343,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,452671602,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,458210597,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,458911656,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,460234998,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,462656287,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,465263177,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,467673568,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,470222706,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,472697364,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,478244603,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,478985150,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,480207900,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,482694027,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,485155531,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,487674490,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,490196598,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,492697816,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,498097792,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,498800088,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,500154330,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,502744047,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,505264575,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,507683325,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,510247410,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,512717570,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,518209234,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,518904964,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,520209724,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,522662164,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,525227285,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,527169341,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,530289978,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,532709304,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,538182912,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,538875831,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,540215236,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,542728606,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,545209390,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,547731153,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,550132116,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,552692243,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,558190967,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,558885597,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,560165080,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,562684187,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,565199964,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,567666815,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,570220173,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,572690916,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,578230783,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,578949049,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,580164693,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,582655929,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,585155224,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,587698353,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,590228602,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,592718397,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,598089715,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,598808209,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,600271480,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,602663019,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,605246586,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,607699902,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,610191440,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,612685039,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,618191512,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,618881953,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,620151592,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,622669494,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,625224505,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,627165248,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,630266909,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,632710414,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,638197893,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,638924519,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,640193327,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,642699620,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,645259808,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,647711526,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,650246894,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,652696625,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,658155858,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,658851246,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,660189294,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,662652964,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,665264448,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,667670249,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,670171830,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,672681498,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,678366122,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,679079513,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,680218098,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,682773833,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,685154009,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,687656113,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,690218783,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,692670013,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,698212643,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,698923373,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,700173781,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,702696571,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,705262316,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,707667021,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,710227341,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,712720741,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,718239081,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,718939438,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,720115433,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,722735728,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,725262521,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,727252893,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,730275823,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,732762803,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,738596847,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,739312456,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,740358019,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,742674598,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,745289738,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,747745925,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,750210602,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,752686264,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,758541033,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,759265025,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,760288321,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,762713822,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,765262521,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,767727475,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,770241797,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,772726473,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,778607114,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,779347188,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,780157206,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,782693666,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,785196975,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,787700965,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,790197083,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,792676791,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,798273323,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,798978896,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,800205241,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,802642324,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,805222086,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,807674713,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,810168649,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,812697542,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,818287445,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,818989204,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,820193224,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,822684365,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,825349133,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,827210126,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,830192283,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,832688039,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,838246925,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,838951258,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,840239579,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,842690672,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,845235571,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,847702180,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,850160594,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,852642899,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,858211735,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,858909909,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,860193873,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,862704304,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,865207067,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,867656103,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,870232186,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,872738967,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,878320285,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,879024243,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,880290804,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,882732153,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,885250618,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,887724078,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,890190078,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,892652824,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,898148182,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,898845115,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,900169138,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,902716331,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,905218361,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,907696308,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,910346817,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,912573501,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,918168195,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,918869487,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,920246019,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,922706974,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,925273325,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,927164654,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,930224009,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,932678950,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,938188808,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,938892579,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,940180268,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,942713134,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,945223080,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,947677268,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,950178422,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,952702562,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,958253174,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,958951917,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,960203819,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,962691206,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,965225594,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,967697766,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,970180652,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,972726460,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,978208654,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,978904572,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,980170098,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,982622036,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,985219351,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,987702196,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,990209596,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,992722185,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,998190559,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045181,998884994,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,000182350,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,002623470,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,005232800,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,007698959,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,010167386,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,012662649,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,018272330,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,019018352,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,020178452,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,022721444,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,025260628,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,027154605,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,030247223,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,032785887,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,038658289,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,039379426,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,040169973,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,042667230,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,045242558,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,047730144,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,050204782,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,052678847,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,058214215,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,058958203,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,060193516,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,062676795,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,065143257,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,067674284,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,070199666,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,072718000,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,078167385,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,078863942,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,080164219,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,082715670,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,085216818,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,087663770,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,090214098,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,092690618,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,098314674,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,099004082,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,100193711,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,102693648,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,105204397,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,107638159,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,110253849,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,112725933,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,118225037,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,118922885,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,120178149,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,122689165,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,125320096,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,127201997,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,130205231,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,132660246,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,138192633,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,138891524,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,140209361,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,142718524,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,145259436,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,147725839,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,150183528,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,152688783,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,158175551,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,158870062,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,160187272,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,162665924,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,165244160,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,167646575,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,170134156,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,172681818,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,178217867,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,178918766,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,180236126,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,182623500,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,185236690,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,187729084,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,190217491,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,192720059,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,198200154,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,198895208,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,200279117,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,202730346,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,205240357,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,207671835,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,210132246,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,212661289,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,218171944,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,218890778,-0.9,-0.0,0.0,0.0,0.0,0.0
1648045182,220197430,-0.9,-0.0,0.0,0.0,0.0,0.0
